Training: 2021-11-01 16:17:03,584-Speed 718.37 samples/sec   Loss 4.9466 Margin 0.0000 Center 0.0522 Epoch: 10   Global Step: 118300   Required: 39 hours
Training: 2021-11-01 16:17:39,437-Speed 714.04 samples/sec   Loss 5.0712 Margin 0.0000 Center 0.0678 Epoch: 10   Global Step: 118350   Required: 39 hours
Training: 2021-11-01 16:18:15,291-Speed 714.01 samples/sec   Loss 5.0270 Margin 0.0000 Center 0.0710 Epoch: 10   Global Step: 118400   Required: 39 hours
Training: 2021-11-01 16:18:51,119-Speed 714.53 samples/sec   Loss 4.9846 Margin 0.0000 Center 0.0596 Epoch: 10   Global Step: 118450   Required: 39 hours
Training: 2021-11-01 16:19:26,814-Speed 717.21 samples/sec   Loss 5.1231 Margin 0.0000 Center 0.0736 Epoch: 10   Global Step: 118500   Required: 39 hours
Training: 2021-11-01 16:20:02,627-Speed 714.82 samples/sec   Loss 4.9530 Margin 0.0000 Center 0.0854 Epoch: 10   Global Step: 118550   Required: 39 hours
Training: 2021-11-01 16:20:38,274-Speed 718.17 samples/sec   Loss 5.0181 Margin 0.0000 Center 0.0491 Epoch: 10   Global Step: 118600   Required: 39 hours
Training: 2021-11-01 16:21:13,946-Speed 717.66 samples/sec   Loss 5.0900 Margin 0.0000 Center 0.0602 Epoch: 10   Global Step: 118650   Required: 39 hours
Training: 2021-11-01 16:21:49,576-Speed 718.50 samples/sec   Loss 4.9974 Margin 0.0000 Center 0.0577 Epoch: 10   Global Step: 118700   Required: 39 hours
Training: 2021-11-01 16:22:25,205-Speed 718.52 samples/sec   Loss 5.0183 Margin 0.0000 Center 0.0530 Epoch: 10   Global Step: 118750   Required: 39 hours
Training: 2021-11-01 16:23:00,838-Speed 718.46 samples/sec   Loss 5.0083 Margin 0.0000 Center 0.0645 Epoch: 10   Global Step: 118800   Required: 39 hours
Training: 2021-11-01 16:23:36,451-Speed 718.84 samples/sec   Loss 5.1695 Margin 0.0000 Center 0.0615 Epoch: 10   Global Step: 118850   Required: 39 hours
Training: 2021-11-01 16:24:12,092-Speed 718.29 samples/sec   Loss 4.8848 Margin 0.0000 Center 0.0691 Epoch: 10   Global Step: 118900   Required: 39 hours
Training: 2021-11-01 16:24:47,727-Speed 718.39 samples/sec   Loss 5.0574 Margin 0.0000 Center 0.0556 Epoch: 10   Global Step: 118950   Required: 39 hours
Training: 2021-11-01 16:25:23,345-Speed 718.76 samples/sec   Loss 5.1975 Margin 0.0000 Center 0.0471 Epoch: 10   Global Step: 119000   Required: 39 hours
Training: 2021-11-01 16:25:58,944-Speed 719.13 samples/sec   Loss 5.0636 Margin 0.0000 Center 0.0447 Epoch: 10   Global Step: 119050   Required: 39 hours
Training: 2021-11-01 16:26:34,579-Speed 718.42 samples/sec   Loss 4.9931 Margin 0.0000 Center 0.0537 Epoch: 10   Global Step: 119100   Required: 39 hours
Training: 2021-11-01 16:27:10,195-Speed 718.78 samples/sec   Loss 5.0092 Margin 0.0000 Center 0.0575 Epoch: 10   Global Step: 119150   Required: 39 hours
Training: 2021-11-01 16:27:45,834-Speed 718.32 samples/sec   Loss 4.9984 Margin 0.0000 Center 0.0520 Epoch: 10   Global Step: 119200   Required: 39 hours
Training: 2021-11-01 16:28:21,473-Speed 718.33 samples/sec   Loss 5.0652 Margin 0.0000 Center 0.0574 Epoch: 10   Global Step: 119250   Required: 39 hours
Training: 2021-11-01 16:28:57,121-Speed 718.14 samples/sec   Loss 5.0098 Margin 0.0000 Center 0.0600 Epoch: 10   Global Step: 119300   Required: 39 hours
Training: 2021-11-01 16:29:32,743-Speed 718.67 samples/sec   Loss 4.9476 Margin 0.0000 Center 0.0480 Epoch: 10   Global Step: 119350   Required: 39 hours
Training: 2021-11-01 16:30:08,375-Speed 718.47 samples/sec   Loss 5.0871 Margin 0.0000 Center 0.0791 Epoch: 10   Global Step: 119400   Required: 39 hours
Training: 2021-11-01 16:31:10,429-[lfw][119406]XNorm: 3.409984
Training: 2021-11-01 16:31:10,430-[lfw][119406]Accuracy-Flip: 0.99717+-0.00269
Training: 2021-11-01 16:31:10,430-[lfw][119406]Accuracy-Highest: 0.99800
Training: 2021-11-01 16:32:17,696-[cfp_fp][119406]XNorm: 3.165886
Training: 2021-11-01 16:32:17,696-[cfp_fp][119406]Accuracy-Flip: 0.96871+-0.00861
Training: 2021-11-01 16:32:17,696-[cfp_fp][119406]Accuracy-Highest: 0.97086
Training: 2021-11-01 16:33:24,878-[cfp_ff][119406]XNorm: 3.348505
Training: 2021-11-01 16:33:24,878-[cfp_ff][119406]Accuracy-Flip: 0.99843+-0.00196
Training: 2021-11-01 16:33:24,878-[cfp_ff][119406]Accuracy-Highest: 0.99857
Training: 2021-11-01 16:34:22,617-[agedb_30][119406]XNorm: 3.418651
Training: 2021-11-01 16:34:22,617-[agedb_30][119406]Accuracy-Flip: 0.97617+-0.00898
Training: 2021-11-01 16:34:22,617-[agedb_30][119406]Accuracy-Highest: 0.97967
Training: 2021-11-01 16:35:20,656-[calfw][119406]XNorm: 3.378013
Training: 2021-11-01 16:35:20,657-[calfw][119406]Accuracy-Flip: 0.95917+-0.01076
Training: 2021-11-01 16:35:20,657-[calfw][119406]Accuracy-Highest: 0.96050
Training: 2021-11-01 16:36:18,637-[cplfw][119406]XNorm: 3.178125
Training: 2021-11-01 16:36:18,638-[cplfw][119406]Accuracy-Flip: 0.91933+-0.01687
Training: 2021-11-01 16:36:18,638-[cplfw][119406]Accuracy-Highest: 0.92133
Training: 2021-11-01 16:36:50,147-Speed 63.72 samples/sec   Loss 5.0341 Margin 0.0000 Center 0.0536 Epoch: 10   Global Step: 119450   Required: 39 hours
Training: 2021-11-01 16:37:26,408-Speed 706.01 samples/sec   Loss 5.1980 Margin 0.0000 Center 0.0739 Epoch: 10   Global Step: 119500   Required: 39 hours
Training: 2021-11-01 16:38:02,643-Speed 706.50 samples/sec   Loss 5.1503 Margin 0.0000 Center 0.0503 Epoch: 10   Global Step: 119550   Required: 39 hours
Training: 2021-11-01 16:38:38,821-Speed 707.62 samples/sec   Loss 5.1136 Margin 0.0000 Center 0.0605 Epoch: 10   Global Step: 119600   Required: 39 hours
Training: 2021-11-01 16:39:14,699-Speed 713.55 samples/sec   Loss 5.0065 Margin 0.0000 Center 0.0577 Epoch: 10   Global Step: 119650   Required: 39 hours
Training: 2021-11-01 16:39:50,494-Speed 715.20 samples/sec   Loss 4.9683 Margin 0.0000 Center 0.0547 Epoch: 10   Global Step: 119700   Required: 39 hours
Training: 2021-11-01 16:40:26,425-Speed 712.48 samples/sec   Loss 4.9544 Margin 0.0000 Center 0.0789 Epoch: 10   Global Step: 119750   Required: 39 hours
Training: 2021-11-01 16:41:02,173-Speed 716.14 samples/sec   Loss 5.0209 Margin 0.0000 Center 0.0380 Epoch: 10   Global Step: 119800   Required: 39 hours
Training: 2021-11-01 16:41:37,889-Speed 716.77 samples/sec   Loss 4.9620 Margin 0.0000 Center 0.0624 Epoch: 10   Global Step: 119850   Required: 39 hours
Training: 2021-11-01 16:42:13,634-Speed 716.20 samples/sec   Loss 4.8953 Margin 0.0000 Center 0.0477 Epoch: 10   Global Step: 119900   Required: 39 hours
Training: 2021-11-01 16:42:49,332-Speed 717.12 samples/sec   Loss 5.0406 Margin 0.0000 Center 0.0479 Epoch: 10   Global Step: 119950   Required: 39 hours
Training: 2021-11-01 16:43:25,027-Speed 717.20 samples/sec   Loss 5.0385 Margin 0.0000 Center 0.0616 Epoch: 10   Global Step: 120000   Required: 39 hours
Training: 2021-11-01 16:44:00,730-Speed 717.03 samples/sec   Loss 5.2112 Margin 0.0000 Center 0.0693 Epoch: 10   Global Step: 120050   Required: 39 hours
Training: 2021-11-01 16:44:36,423-Speed 717.24 samples/sec   Loss 4.9652 Margin 0.0000 Center 0.0620 Epoch: 10   Global Step: 120100   Required: 39 hours
Training: 2021-11-01 16:45:12,166-Speed 716.23 samples/sec   Loss 5.2297 Margin 0.0000 Center 0.0692 Epoch: 10   Global Step: 120150   Required: 38 hours
Training: 2021-11-01 16:45:47,818-Speed 718.05 samples/sec   Loss 5.2004 Margin 0.0000 Center 0.0706 Epoch: 10   Global Step: 120200   Required: 38 hours
Training: 2021-11-01 16:46:23,516-Speed 717.15 samples/sec   Loss 4.9921 Margin 0.0000 Center 0.0955 Epoch: 10   Global Step: 120250   Required: 38 hours
Training: 2021-11-01 16:46:59,185-Speed 717.72 samples/sec   Loss 5.1008 Margin 0.0000 Center 0.0520 Epoch: 10   Global Step: 120300   Required: 38 hours
Training: 2021-11-01 16:47:34,872-Speed 717.36 samples/sec   Loss 5.1234 Margin 0.0000 Center 0.0493 Epoch: 10   Global Step: 120350   Required: 38 hours
Training: 2021-11-01 16:48:10,563-Speed 717.28 samples/sec   Loss 5.1363 Margin 0.0000 Center 0.0408 Epoch: 10   Global Step: 120400   Required: 38 hours
Training: 2021-11-01 16:48:46,241-Speed 717.54 samples/sec   Loss 5.2131 Margin 0.0000 Center 0.0561 Epoch: 10   Global Step: 120450   Required: 38 hours
Training: 2021-11-01 16:49:21,908-Speed 717.75 samples/sec   Loss 5.0222 Margin 0.0000 Center 0.0624 Epoch: 10   Global Step: 120500   Required: 38 hours
Training: 2021-11-01 16:49:57,636-Speed 716.53 samples/sec   Loss 4.9492 Margin 0.0000 Center 0.0603 Epoch: 10   Global Step: 120550   Required: 38 hours
Training: 2021-11-01 16:50:33,380-Speed 716.21 samples/sec   Loss 5.1753 Margin 0.0000 Center 0.0604 Epoch: 10   Global Step: 120600   Required: 38 hours
Training: 2021-11-01 16:51:09,030-Speed 718.12 samples/sec   Loss 4.8061 Margin 0.0000 Center 0.0530 Epoch: 10   Global Step: 120650   Required: 38 hours
Training: 2021-11-01 16:51:44,671-Speed 718.28 samples/sec   Loss 4.9467 Margin 0.0000 Center 0.0356 Epoch: 10   Global Step: 120700   Required: 38 hours
Training: 2021-11-01 16:52:20,496-Speed 714.59 samples/sec   Loss 5.1965 Margin 0.0000 Center 0.0577 Epoch: 10   Global Step: 120750   Required: 38 hours
Training: 2021-11-01 16:52:56,474-Speed 711.55 samples/sec   Loss 5.0486 Margin 0.0000 Center 0.0710 Epoch: 10   Global Step: 120800   Required: 38 hours
Training: 2021-11-01 16:53:32,158-Speed 717.41 samples/sec   Loss 5.0297 Margin 0.0000 Center 0.0708 Epoch: 10   Global Step: 120850   Required: 38 hours
Training: 2021-11-01 16:54:07,815-Speed 717.97 samples/sec   Loss 5.0024 Margin 0.0000 Center 0.0679 Epoch: 10   Global Step: 120900   Required: 38 hours
Training: 2021-11-01 16:54:43,643-Speed 714.52 samples/sec   Loss 5.0088 Margin 0.0000 Center 0.0616 Epoch: 10   Global Step: 120950   Required: 38 hours
Training: 2021-11-01 16:55:19,270-Speed 718.58 samples/sec   Loss 5.1347 Margin 0.0000 Center 0.0582 Epoch: 10   Global Step: 121000   Required: 38 hours
Training: 2021-11-01 16:55:54,906-Speed 718.38 samples/sec   Loss 4.9537 Margin 0.0000 Center 0.0834 Epoch: 10   Global Step: 121050   Required: 38 hours
Training: 2021-11-01 16:56:30,566-Speed 717.89 samples/sec   Loss 5.1044 Margin 0.0000 Center 0.0458 Epoch: 10   Global Step: 121100   Required: 38 hours
Training: 2021-11-01 16:57:06,201-Speed 718.41 samples/sec   Loss 4.9719 Margin 0.0000 Center 0.0522 Epoch: 10   Global Step: 121150   Required: 38 hours
Training: 2021-11-01 16:57:41,825-Speed 718.61 samples/sec   Loss 5.0349 Margin 0.0000 Center 0.0614 Epoch: 10   Global Step: 121200   Required: 38 hours
Training: 2021-11-01 16:58:17,450-Speed 718.62 samples/sec   Loss 5.0922 Margin 0.0000 Center 0.0635 Epoch: 10   Global Step: 121250   Required: 38 hours
Training: 2021-11-01 16:58:53,103-Speed 718.05 samples/sec   Loss 5.0294 Margin 0.0000 Center 0.0586 Epoch: 10   Global Step: 121300   Required: 38 hours
Training: 2021-11-01 16:59:28,730-Speed 718.56 samples/sec   Loss 4.9930 Margin 0.0000 Center 0.0803 Epoch: 10   Global Step: 121350   Required: 38 hours
Training: 2021-11-01 17:00:04,341-Speed 718.88 samples/sec   Loss 4.9642 Margin 0.0000 Center 0.0609 Epoch: 10   Global Step: 121400   Required: 38 hours
Training: 2021-11-01 17:00:39,954-Speed 718.85 samples/sec   Loss 5.2739 Margin 0.0000 Center 0.0500 Epoch: 10   Global Step: 121450   Required: 38 hours
Training: 2021-11-01 17:01:15,572-Speed 718.76 samples/sec   Loss 4.9458 Margin 0.0000 Center 0.0514 Epoch: 10   Global Step: 121500   Required: 38 hours
Training: 2021-11-01 17:01:51,185-Speed 718.84 samples/sec   Loss 5.1894 Margin 0.0000 Center 0.0855 Epoch: 10   Global Step: 121550   Required: 38 hours
Training: 2021-11-01 17:02:26,818-Speed 718.45 samples/sec   Loss 5.2302 Margin 0.0000 Center 0.0763 Epoch: 10   Global Step: 121600   Required: 38 hours
Training: 2021-11-01 17:03:02,537-Speed 716.72 samples/sec   Loss 5.0085 Margin 0.0000 Center 0.0582 Epoch: 10   Global Step: 121650   Required: 38 hours
Training: 2021-11-01 17:03:38,179-Speed 718.27 samples/sec   Loss 5.1383 Margin 0.0000 Center 0.0610 Epoch: 10   Global Step: 121700   Required: 38 hours
Training: 2021-11-01 17:04:13,809-Speed 718.49 samples/sec   Loss 4.9266 Margin 0.0000 Center 0.0529 Epoch: 10   Global Step: 121750   Required: 38 hours
Training: 2021-11-01 17:04:49,495-Speed 717.39 samples/sec   Loss 5.1216 Margin 0.0000 Center 0.0551 Epoch: 10   Global Step: 121800   Required: 38 hours
Training: 2021-11-01 17:05:25,150-Speed 718.00 samples/sec   Loss 5.0235 Margin 0.0000 Center 0.0636 Epoch: 10   Global Step: 121850   Required: 38 hours
Training: 2021-11-01 17:06:00,944-Speed 715.21 samples/sec   Loss 5.1121 Margin 0.0000 Center 0.0554 Epoch: 10   Global Step: 121900   Required: 38 hours
Training: 2021-11-01 17:06:36,733-Speed 715.32 samples/sec   Loss 5.0419 Margin 0.0000 Center 0.0517 Epoch: 10   Global Step: 121950   Required: 38 hours
Training: 2021-11-01 17:07:12,512-Speed 715.50 samples/sec   Loss 5.0113 Margin 0.0000 Center 0.0728 Epoch: 10   Global Step: 122000   Required: 38 hours
Training: 2021-11-01 17:07:48,159-Speed 718.16 samples/sec   Loss 5.1800 Margin 0.0000 Center 0.0516 Epoch: 10   Global Step: 122050   Required: 38 hours
Training: 2021-11-01 17:08:23,973-Speed 714.82 samples/sec   Loss 5.2471 Margin 0.0000 Center 0.0564 Epoch: 10   Global Step: 122100   Required: 38 hours
Training: 2021-11-01 17:08:59,635-Speed 717.86 samples/sec   Loss 4.8446 Margin 0.0000 Center 0.0763 Epoch: 10   Global Step: 122150   Required: 38 hours
Training: 2021-11-01 17:09:35,287-Speed 718.05 samples/sec   Loss 4.9871 Margin 0.0000 Center 0.0713 Epoch: 10   Global Step: 122200   Required: 38 hours
Training: 2021-11-01 17:10:11,067-Speed 715.50 samples/sec   Loss 5.0866 Margin 0.0000 Center 0.0541 Epoch: 10   Global Step: 122250   Required: 38 hours
Training: 2021-11-01 17:10:46,793-Speed 716.56 samples/sec   Loss 5.1025 Margin 0.0000 Center 0.0540 Epoch: 10   Global Step: 122300   Required: 38 hours
Training: 2021-11-01 17:11:22,535-Speed 716.27 samples/sec   Loss 5.0774 Margin 0.0000 Center 0.0744 Epoch: 10   Global Step: 122350   Required: 38 hours
Training: 2021-11-01 17:11:58,236-Speed 717.08 samples/sec   Loss 5.0342 Margin 0.0000 Center 0.0615 Epoch: 10   Global Step: 122400   Required: 38 hours
Training: 2021-11-01 17:12:33,925-Speed 717.31 samples/sec   Loss 4.9596 Margin 0.0000 Center 0.0512 Epoch: 10   Global Step: 122450   Required: 38 hours
Training: 2021-11-01 17:13:09,633-Speed 716.94 samples/sec   Loss 5.0602 Margin 0.0000 Center 0.0538 Epoch: 10   Global Step: 122500   Required: 38 hours
Training: 2021-11-01 17:13:45,318-Speed 717.39 samples/sec   Loss 5.1231 Margin 0.0000 Center 0.0544 Epoch: 10   Global Step: 122550   Required: 38 hours
Training: 2021-11-01 17:14:21,054-Speed 716.38 samples/sec   Loss 5.1520 Margin 0.0000 Center 0.0617 Epoch: 10   Global Step: 122600   Required: 38 hours
Training: 2021-11-01 17:14:56,806-Speed 716.05 samples/sec   Loss 5.1099 Margin 0.0000 Center 0.0529 Epoch: 10   Global Step: 122650   Required: 38 hours
Training: 2021-11-01 17:15:32,526-Speed 716.69 samples/sec   Loss 5.0090 Margin 0.0000 Center 0.0387 Epoch: 10   Global Step: 122700   Required: 38 hours
Training: 2021-11-01 17:16:08,263-Speed 716.35 samples/sec   Loss 4.8756 Margin 0.0000 Center 0.0531 Epoch: 10   Global Step: 122750   Required: 38 hours
Training: 2021-11-01 17:16:43,998-Speed 716.40 samples/sec   Loss 4.9823 Margin 0.0000 Center 0.0567 Epoch: 10   Global Step: 122800   Required: 38 hours
Training: 2021-11-01 17:17:19,725-Speed 716.55 samples/sec   Loss 4.9544 Margin 0.0000 Center 0.0524 Epoch: 10   Global Step: 122850   Required: 38 hours
Training: 2021-11-01 17:17:55,490-Speed 715.80 samples/sec   Loss 5.0746 Margin 0.0000 Center 0.0741 Epoch: 10   Global Step: 122900   Required: 38 hours
Training: 2021-11-01 17:18:31,306-Speed 714.78 samples/sec   Loss 5.0830 Margin 0.0000 Center 0.0583 Epoch: 10   Global Step: 122950   Required: 38 hours
Training: 2021-11-01 17:19:07,041-Speed 716.39 samples/sec   Loss 5.1610 Margin 0.0000 Center 0.0423 Epoch: 10   Global Step: 123000   Required: 38 hours
Training: 2021-11-01 17:19:42,827-Speed 715.38 samples/sec   Loss 5.0081 Margin 0.0000 Center 0.0423 Epoch: 10   Global Step: 123050   Required: 38 hours
Training: 2021-11-01 17:20:18,799-Speed 711.66 samples/sec   Loss 5.1899 Margin 0.0000 Center 0.0605 Epoch: 10   Global Step: 123100   Required: 38 hours
Training: 2021-11-01 17:20:55,013-Speed 706.92 samples/sec   Loss 4.9840 Margin 0.0000 Center 0.0591 Epoch: 10   Global Step: 123150   Required: 38 hours
Training: 2021-11-01 17:21:30,803-Speed 715.29 samples/sec   Loss 5.2056 Margin 0.0000 Center 0.0595 Epoch: 10   Global Step: 123200   Required: 38 hours
Training: 2021-11-01 17:22:06,548-Speed 716.20 samples/sec   Loss 4.9900 Margin 0.0000 Center 0.0599 Epoch: 10   Global Step: 123250   Required: 38 hours
Training: 2021-11-01 17:22:42,488-Speed 712.32 samples/sec   Loss 5.1017 Margin 0.0000 Center 0.0565 Epoch: 10   Global Step: 123300   Required: 38 hours
Training: 2021-11-01 17:23:18,241-Speed 716.03 samples/sec   Loss 5.0833 Margin 0.0000 Center 0.0751 Epoch: 10   Global Step: 123350   Required: 38 hours
Training: 2021-11-01 17:23:53,990-Speed 716.10 samples/sec   Loss 5.1809 Margin 0.0000 Center 0.0436 Epoch: 10   Global Step: 123400   Required: 38 hours
Training: 2021-11-01 17:24:29,757-Speed 715.76 samples/sec   Loss 5.0795 Margin 0.0000 Center 0.0781 Epoch: 10   Global Step: 123450   Required: 38 hours
Training: 2021-11-01 17:25:05,508-Speed 716.07 samples/sec   Loss 5.0779 Margin 0.0000 Center 0.0527 Epoch: 10   Global Step: 123500   Required: 38 hours
Training: 2021-11-01 17:25:41,253-Speed 716.21 samples/sec   Loss 5.2025 Margin 0.0000 Center 0.0628 Epoch: 10   Global Step: 123550   Required: 38 hours
Training: 2021-11-01 17:26:16,994-Speed 716.27 samples/sec   Loss 4.9898 Margin 0.0000 Center 0.0696 Epoch: 10   Global Step: 123600   Required: 38 hours
Training: 2021-11-01 17:26:52,735-Speed 716.27 samples/sec   Loss 5.1062 Margin 0.0000 Center 0.0495 Epoch: 10   Global Step: 123650   Required: 38 hours
Training: 2021-11-01 17:27:28,478-Speed 716.23 samples/sec   Loss 5.0838 Margin 0.0000 Center 0.0698 Epoch: 10   Global Step: 123700   Required: 38 hours
Training: 2021-11-01 17:28:04,253-Speed 715.59 samples/sec   Loss 5.1625 Margin 0.0000 Center 0.0483 Epoch: 10   Global Step: 123750   Required: 38 hours
Training: 2021-11-01 17:28:39,999-Speed 716.18 samples/sec   Loss 5.1721 Margin 0.0000 Center 0.0638 Epoch: 10   Global Step: 123800   Required: 38 hours
Training: 2021-11-01 17:29:15,739-Speed 716.30 samples/sec   Loss 5.1809 Margin 0.0000 Center 0.0401 Epoch: 10   Global Step: 123850   Required: 38 hours
Training: 2021-11-01 17:29:51,487-Speed 716.12 samples/sec   Loss 5.1726 Margin 0.0000 Center 0.0498 Epoch: 10   Global Step: 123900   Required: 38 hours
Training: 2021-11-01 17:30:27,245-Speed 715.95 samples/sec   Loss 5.1258 Margin 0.0000 Center 0.0515 Epoch: 10   Global Step: 123950   Required: 38 hours
Training: 2021-11-01 17:31:02,993-Speed 716.13 samples/sec   Loss 5.0062 Margin 0.0000 Center 0.0648 Epoch: 10   Global Step: 124000   Required: 38 hours
Training: 2021-11-01 17:31:38,762-Speed 715.71 samples/sec   Loss 5.1740 Margin 0.0000 Center 0.0517 Epoch: 10   Global Step: 124050   Required: 38 hours
Training: 2021-11-01 17:32:14,518-Speed 715.97 samples/sec   Loss 5.0522 Margin 0.0000 Center 0.0541 Epoch: 10   Global Step: 124100   Required: 38 hours
Training: 2021-11-01 17:32:50,267-Speed 716.12 samples/sec   Loss 5.1341 Margin 0.0000 Center 0.0396 Epoch: 10   Global Step: 124150   Required: 38 hours
Training: 2021-11-01 17:33:25,939-Speed 717.68 samples/sec   Loss 5.0864 Margin 0.0000 Center 0.0639 Epoch: 10   Global Step: 124200   Required: 37 hours
Training: 2021-11-01 17:34:01,740-Speed 715.08 samples/sec   Loss 5.0950 Margin 0.0000 Center 0.0605 Epoch: 10   Global Step: 124250   Required: 37 hours
Training: 2021-11-01 17:34:37,441-Speed 717.08 samples/sec   Loss 5.0895 Margin 0.0000 Center 0.0513 Epoch: 10   Global Step: 124300   Required: 37 hours
Training: 2021-11-01 17:35:13,741-Speed 705.24 samples/sec   Loss 5.2695 Margin 0.0000 Center 0.0669 Epoch: 10   Global Step: 124350   Required: 37 hours
Training: 2021-11-01 17:35:49,866-Speed 708.67 samples/sec   Loss 4.9803 Margin 0.0000 Center 0.0438 Epoch: 10   Global Step: 124400   Required: 37 hours
Training: 2021-11-01 17:36:26,169-Speed 705.19 samples/sec   Loss 4.9770 Margin 0.0000 Center 0.0651 Epoch: 10   Global Step: 124450   Required: 37 hours
Training: 2021-11-01 17:37:02,361-Speed 707.34 samples/sec   Loss 5.0230 Margin 0.0000 Center 0.0781 Epoch: 10   Global Step: 124500   Required: 37 hours
Training: 2021-11-01 17:37:38,623-Speed 705.98 samples/sec   Loss 5.0344 Margin 0.0000 Center 0.0570 Epoch: 10   Global Step: 124550   Required: 37 hours
Training: 2021-11-01 17:38:14,829-Speed 707.08 samples/sec   Loss 5.0760 Margin 0.0000 Center 0.0625 Epoch: 10   Global Step: 124600   Required: 37 hours
Training: 2021-11-01 17:38:51,001-Speed 707.74 samples/sec   Loss 5.1747 Margin 0.0000 Center 0.0756 Epoch: 10   Global Step: 124650   Required: 37 hours
Training: 2021-11-01 17:39:27,187-Speed 707.47 samples/sec   Loss 5.1162 Margin 0.0000 Center 0.0656 Epoch: 10   Global Step: 124700   Required: 37 hours
Training: 2021-11-01 17:40:03,338-Speed 708.16 samples/sec   Loss 5.1648 Margin 0.0000 Center 0.0761 Epoch: 10   Global Step: 124750   Required: 37 hours
Training: 2021-11-01 17:40:39,338-Speed 711.13 samples/sec   Loss 5.1661 Margin 0.0000 Center 0.0681 Epoch: 10   Global Step: 124800   Required: 37 hours
Training: 2021-11-01 17:41:15,295-Speed 711.97 samples/sec   Loss 5.0503 Margin 0.0000 Center 0.0571 Epoch: 10   Global Step: 124850   Required: 37 hours
Training: 2021-11-01 17:41:51,026-Speed 716.47 samples/sec   Loss 5.0694 Margin 0.0000 Center 0.0547 Epoch: 10   Global Step: 124900   Required: 37 hours
Training: 2021-11-01 17:42:26,728-Speed 717.07 samples/sec   Loss 4.8940 Margin 0.0000 Center 0.0634 Epoch: 10   Global Step: 124950   Required: 37 hours
Training: 2021-11-01 17:43:02,422-Speed 717.22 samples/sec   Loss 5.1645 Margin 0.0000 Center 0.0684 Epoch: 10   Global Step: 125000   Required: 37 hours
Training: 2021-11-01 17:43:38,130-Speed 716.95 samples/sec   Loss 5.2603 Margin 0.0000 Center 0.0687 Epoch: 10   Global Step: 125050   Required: 37 hours
Training: 2021-11-01 17:45:07,000-[lfw][125092]XNorm: 3.507151
Training: 2021-11-01 17:45:07,000-[lfw][125092]Accuracy-Flip: 0.99783+-0.00224
Training: 2021-11-01 17:45:07,000-[lfw][125092]Accuracy-Highest: 0.99800
Training: 2021-11-01 17:46:15,367-[cfp_fp][125092]XNorm: 3.264090
Training: 2021-11-01 17:46:15,367-[cfp_fp][125092]Accuracy-Flip: 0.96829+-0.00792
Training: 2021-11-01 17:46:15,367-[cfp_fp][125092]Accuracy-Highest: 0.97086
Training: 2021-11-01 17:47:23,333-[cfp_ff][125092]XNorm: 3.456097
Training: 2021-11-01 17:47:23,334-[cfp_ff][125092]Accuracy-Flip: 0.99857+-0.00156
Training: 2021-11-01 17:47:23,334-[cfp_ff][125092]Accuracy-Highest: 0.99857
Training: 2021-11-01 17:48:22,025-[agedb_30][125092]XNorm: 3.485627
Training: 2021-11-01 17:48:22,026-[agedb_30][125092]Accuracy-Flip: 0.97700+-0.00632
Training: 2021-11-01 17:48:22,026-[agedb_30][125092]Accuracy-Highest: 0.97967
Training: 2021-11-01 17:49:21,067-[calfw][125092]XNorm: 3.463325
Training: 2021-11-01 17:49:21,067-[calfw][125092]Accuracy-Flip: 0.95783+-0.01172
Training: 2021-11-01 17:49:21,067-[calfw][125092]Accuracy-Highest: 0.96050
Training: 2021-11-01 17:50:19,817-[cplfw][125092]XNorm: 3.288672
Training: 2021-11-01 17:50:19,818-[cplfw][125092]Accuracy-Flip: 0.91500+-0.01606
Training: 2021-11-01 17:50:19,818-[cplfw][125092]Accuracy-Highest: 0.92133
Training: 2021-11-01 17:50:27,654-Speed 62.51 samples/sec   Loss 4.8851 Margin 0.0000 Center 0.0407 Epoch: 11   Global Step: 125100   Required: 37 hours
Training: 2021-11-01 17:51:03,811-Speed 708.05 samples/sec   Loss 4.4049 Margin 0.0000 Center 0.0485 Epoch: 11   Global Step: 125150   Required: 37 hours
Training: 2021-11-01 17:51:39,924-Speed 708.90 samples/sec   Loss 4.3094 Margin 0.0000 Center 0.0503 Epoch: 11   Global Step: 125200   Required: 37 hours
Training: 2021-11-01 17:52:15,914-Speed 711.32 samples/sec   Loss 4.4952 Margin 0.0000 Center 0.0748 Epoch: 11   Global Step: 125250   Required: 37 hours
Training: 2021-11-01 17:52:51,826-Speed 712.86 samples/sec   Loss 4.5355 Margin 0.0000 Center 0.0537 Epoch: 11   Global Step: 125300   Required: 37 hours
Training: 2021-11-01 17:53:27,661-Speed 714.41 samples/sec   Loss 4.4358 Margin 0.0000 Center 0.0480 Epoch: 11   Global Step: 125350   Required: 37 hours
Training: 2021-11-01 17:54:03,498-Speed 714.35 samples/sec   Loss 4.5641 Margin 0.0000 Center 0.0492 Epoch: 11   Global Step: 125400   Required: 37 hours
Training: 2021-11-01 17:54:39,608-Speed 708.97 samples/sec   Loss 4.5411 Margin 0.0000 Center 0.0662 Epoch: 11   Global Step: 125450   Required: 37 hours
Training: 2021-11-01 17:55:15,328-Speed 716.69 samples/sec   Loss 4.4320 Margin 0.0000 Center 0.0629 Epoch: 11   Global Step: 125500   Required: 37 hours
